Order ID,Order Date,Year,Month,Month Date,Sales,Price,Revenue,Profit,Channel,Product,Category,SubCategory,Supplier,Region,Country
22130,4/15/2021,2021,4,Apr,13,4142000,53846000,14859000,Sosial Media,The Phone Company PDA Phone 3.7 inches M340 Silver,Cell phones,Smart phones & PDAs ,The Phone Company,Asia,Turkmenistan
1761,7/3/2019,2019,7,Jul,36,17927000,645372000,42408000,Sosial Media,Adventure Works Desktop PC1.80 ED182 White,Computers,Desktops,Adventure Works,Eropa,Inggris
7032,6/30/2019,2019,6,Jun,4,62000,248000,224000,Sosial Media,Contoso 3 Handset Cordless Phone System  E30 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
7058,6/6/2019,2019,6,Jun,80,377000,30160000,9520000,Sosial Media,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,Cell phones,Cell phones Accessories,"Contoso, Ltd",Eropa,Inggris
234,10/27/2019,2019,10,Oct,5,85000,425000,70000,Sosial Media,Contoso 3 Handset Cordless Phone System  E30 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
1394,12/15/2019,2019,12,Dec,5,71000,355000,300000,Sosial Media,Contoso Phone with Memory Dialing-single line E88 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
34,10/23/2019,2019,10,Oct,10,2080000,20800000,14080000,Sosial Media,The Phone Company Smart phones 160x160 M26 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
1577,6/8/2019,2019,6,Jun,80,267000,21360000,5600000,Sosial Media,Contoso In-Line Coupler E180 White,Cell phones,Cell phones Accessories,"Contoso, Ltd",Eropa,Inggris
1265,6/5/2019,2019,6,Jun,4,439000,1756000,1628000,Sosial Media,A. Datum Compact Digital Camera M200 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
1,6/3/2019,2019,6,Jun,8,1545000,12360000,11704000,Sosial Media,A. Datum Point Shoot Digital Camera M500 Black,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
1457,7/28/2019,2019,7,Jul,6,463000,2778000,468000,Sosial Media,Proseware Ink Jet Fax Machine E100 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
795,11/9/2019,2019,11,Nov,10,1210000,12100000,2640000,Sosial Media,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
1187,7/30/2019,2019,7,Jul,6,94000,564000,36000,Sosial Media,Contoso Ultraportable Neoprene Sleeve E30 Yellow,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
511,6/16/2019,2019,6,Jun,8,288000,2304000,840000,Sosial Media,Contoso 4 Handset Cordless Phone System M86 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
1723,10/9/2019,2019,10,Oct,10,127000,1270000,750000,Sosial Media,SV DVD 55DVD Storage Binder M56 Black,Movies,Movie DVD,Southridge Video,Eropa,Inggris
1930,7/25/2019,2019,7,Jul,6,1140000,6840000,2910000,Sosial Media,Proseware Screen 100in M1609 White,Computers,Projectors & Screens,"Proseware, Inc.",Eropa,Inggris
2320,7/19/2019,2019,7,Jul,6,660000,3960000,924000,Sosial Media,Contoso DVD 7-Inch Player Portable E200 White,Movies,Movie DVD,"Contoso, Ltd",Eropa,Inggris
2385,12/27/2019,2019,12,Dec,15,1935000,29025000,8580000,Sosial Media,WWI LCD17W E200 White,Computers,Monitors,Wide World Importers,Eropa,Inggris
2521,9/14/2019,2019,9,Sep,12,2976000,35712000,24756000,Sosial Media,Proseware High-Performance Business-Class Laser Fax X200 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
2613,7/4/2019,2019,7,Jul,120,1798000,215760000,183840000,Sosial Media,Contoso Rubberized Skin BlackBerry E100 Black,Cell phones,Cell phones Accessories,"Contoso, Ltd",Eropa,Inggris
2860,6/4/2019,2019,6,Jun,8,73000,584000,152000,Sosial Media,Contoso Education Essentials Bundle M300 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
3035,9/23/2019,2019,9,Sep,12,335000,4020000,2184000,Sosial Media,Contoso Enhanced Capacity Battery M800 White,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
3105,9/28/2019,2019,9,Sep,12,5148000,61776000,45696000,Sosial Media,Contoso Home Theater System 5.1 Channel M1500 Black,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Inggris
3189,12/7/2019,2019,12,Dec,10,4805000,48050000,46100000,Sosial Media,Fabrikam SLR Camera X150 Green,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Inggris
3298,11/28/2019,2019,11,Nov,30,14070000,422100000,320610000,Sosial Media,Adventure Works Desktop PC3.0 MS300 Black,Computers,Desktops,Adventure Works,Eropa,Inggris
3539,10/7/2019,2019,10,Oct,10,290000,2900000,960000,Sosial Media,Contoso 2-Line Corded Cordless Telephone M202 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
3886,9/24/2019,2019,9,Sep,12,3216000,38592000,4932000,Sosial Media,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
4074,11/16/2019,2019,11,Nov,10,1885000,18850000,16170000,Sosial Media,A. Datum Advanced Digital Camera M300 Black,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
4342,7/23/2019,2019,7,Jul,6,1853000,11118000,750000,Sosial Media,Fabrikam Laptop8.9 E0800 Silver,Computers,Laptops,"Fabrikam, Inc.",Eropa,Inggris
4621,8/27/2019,2019,8,Aug,12,432000,5184000,4932000,Sosial Media,Contoso 4 Handset Cordless Phone System M86 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
4623,9/29/2019,2019,9,Sep,120,402000,48240000,34200000,Sosial Media,Contoso In-Line Coupler E180 Silver,Cell phones,Cell phones Accessories,"Contoso, Ltd",Eropa,Inggris
4677,10/16/2019,2019,10,Oct,10,3340000,33400000,25290000,Sosial Media,Fabrikam SLR Camera M147 Grey,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Inggris
4996,6/28/2019,2019,6,Jun,8,4097000,32776000,23296000,Sosial Media,Litware Home Theater System 5.1 Channel M515 Black,TV and Video,Home Theater System,"Litware, Inc.",Eropa,Inggris
5004,11/26/2019,2019,11,Nov,10,9990000,99900000,58240000,Sosial Media,Contoso Projector 720p M621 Silver,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Inggris
5109,12/16/2019,2019,12,Dec,5,940000,4700000,3220000,Sosial Media,"Fabrikam Social Videographer 1"" 25mm E400 Blue",Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
5323,6/17/2019,2019,6,Jun,8,2160000,17280000,12368000,Sosial Media,The Phone Company Smart phones Expert M400 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
5408,9/22/2019,2019,9,Sep,12,2508000,30096000,29460000,Sosial Media,Proseware High Speed Laser Fax M2000 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
5521,6/21/2019,2019,6,Jun,8,2088000,16704000,12336000,Sosial Media,A. Datum Super-zoom Digital Camera X300 Grey,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
5733,6/24/2019,2019,6,Jun,48,17343000,832464000,529872000,Sosial Media,Adventure Works Desktop PC1.80 ED180 Silver,Computers,Desktops,Adventure Works,Eropa,Inggris
5734,6/8/2019,2019,6,Jun,4,1036000,4144000,3328000,Sosial Media,SV Car Video TFT6.2W E6281 Brown,TV and Video,Car Video,Southridge Video,Eropa,Inggris
5800,7/25/2019,2019,7,Jul,12,11860000,142320000,141444000,Sosial Media,"Fabrikam Trendsetter 1"" 25mm X400 Blue",Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
5888,6/13/2019,2019,6,Jun,12,2667000,32004000,17652000,Sosial Media,WWI Desktop PC1.80 E1800 White,Computers,Desktops,Wide World Importers,Eropa,Inggris
6209,8/18/2019,2019,8,Aug,12,11919000,143028000,51396000,Sosial Media,Fabrikam Trendsetter 1/2'' 3mm X300 Black,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
6405,9/24/2019,2019,9,Sep,6,1008000,6048000,5946000,Sosial Media,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
6453,8/1/2019,2019,8,Aug,6,756000,4536000,2466000,Sosial Media,Adventure Works LCD17W E203 White,Computers,Monitors,Adventure Works,Eropa,Inggris
6466,8/21/2019,2019,8,Aug,4,722000,2888000,1600000,Sosial Media,Contoso Screen 100in E010 Black,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Inggris
22271,2/4/2021,2021,2,Feb,12,3523000,42276000,252000,Sosial Media,WWI 4GB Video Recording Pen X200 Pink,Audio,Recording Pen,Wide World Importers,Amerika,USA
6526,9/5/2019,2019,9,Sep,12,2976000,35712000,19260000,Sosial Media,Proseware High-Performance Business-Class Laser Fax X200 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
6583,9/10/2019,2019,9,Sep,6,1968000,11808000,5832000,Sosial Media,"Fabrikam SLR Camera 35"" M358 Green",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Inggris
6622,10/29/2019,2019,10,Oct,5,330000,1650000,1630000,Sosial Media,SV 8xDVD E140 Black,TV and Video,VCD & DVD,Southridge Video,Eropa,Inggris
7904,10/16/2019,2019,10,Oct,5,65000,325000,75000,Sosial Media,Contoso Dual Handset Cordless Phone System E20 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
8011,10/10/2019,2019,10,Oct,10,1845000,18450000,7390000,Sosial Media,A. Datum Consumer Digital Camera M300 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
8029,10/29/2019,2019,10,Oct,10,4800000,48000000,11700000,Sosial Media,Contoso Home Theater System 4.1 Channel M1420 Silver,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Inggris
8174,7/13/2019,2019,7,Jul,6,1968000,11808000,8328000,Sosial Media,"Fabrikam SLR Camera 35"" M358 Gold",Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Inggris
8428,10/7/2019,2019,10,Oct,10,8690000,86900000,42040000,Sosial Media,Adventure Works LCD24W X300 Black,Computers,Monitors,Adventure Works,Eropa,Inggris
8519,9/7/2019,2019,9,Sep,6,162000,972000,690000,Sosial Media,Contoso Bright Light battery E20 Black,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
8644,6/13/2019,2019,6,Jun,8,348000,2784000,1704000,Sosial Media,Contoso In front of Centrex L15 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
8730,11/10/2019,2019,11,Nov,5,950000,4750000,2320000,Sosial Media,WWI Screen 100in M1609 White,Computers,Projectors & Screens,Wide World Importers,Eropa,Inggris
9023,7/5/2019,2019,7,Jul,12,4851000,58212000,22812000,Sosial Media,Contoso Home Theater System 4.1 Channel M1400 Brown,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Inggris
9122,7/26/2019,2019,7,Jul,6,195000,1170000,432000,Sosial Media,SV 512MB Laptop memory E800 Black,Computers,Computers Accessories,Southridge Video,Eropa,Inggris
10001,7/28/2019,2019,7,Jul,12,2028000,24336000,21444000,Sosial Media,Proseware Ink Jet All in one M300 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
10092,8/10/2019,2019,8,Aug,12,526000,6312000,3528000,Sosial Media,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
10218,11/10/2019,2019,11,Nov,5,840000,4200000,360000,Sosial Media,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
10232,12/1/2019,2019,12,Dec,5,71000,355000,220000,Sosial Media,Contoso Phone with Memory Dialing-single line E88 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
10310,8/24/2019,2019,8,Aug,12,7584000,91008000,57480000,Sosial Media,Contoso SLR Camera X145 Pink,Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Inggris
10417,10/20/2019,2019,10,Oct,10,5000000,50000000,19810000,Sosial Media,SV Car Video LCD7W M7080 Silver,TV and Video,Car Video,Southridge Video,Eropa,Inggris
10521,9/7/2019,2019,9,Sep,6,1614000,9684000,1632000,Sosial Media,SV Car Video TFT6.2W E6282 Silver,TV and Video,Car Video,Southridge Video,Eropa,Inggris
10665,10/24/2019,2019,10,Oct,10,310000,3100000,2820000,Sosial Media,Contoso Integrated Business Phone L08 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
10963,9/20/2019,2019,9,Sep,12,2040000,24480000,1236000,Sosial Media,"Adventure Works 20"" CRT TV E15 White",TV and Video,Televisions,Adventure Works,Eropa,Inggris
10974,7/19/2019,2019,7,Jul,18,4074000,73332000,15264000,Sosial Media,WWI Desktop PC1.80 E1800 Brown,Computers,Desktops,Wide World Importers,Eropa,Inggris
11405,12/22/2019,2019,12,Dec,10,1845000,18450000,1630000,Sosial Media,A. Datum Consumer Digital Camera M300 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
11922,12/28/2019,2019,12,Dec,5,695000,3475000,835000,Sosial Media,WWI Screen 85in E1010 Black,Computers,Projectors & Screens,Wide World Importers,Eropa,Inggris
11968,7/21/2019,2019,7,Jul,12,8340000,100080000,45456000,Sosial Media,Contoso Projector 720p M620 Silver,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Inggris
12187,7/22/2019,2019,7,Jul,12,2728000,32736000,30840000,Sosial Media,The Phone Company Smart phones 6-LINE SCREEN M21 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
12337,12/21/2019,2019,12,Dec,5,550000,2750000,2295000,Sosial Media,Contoso DVD 7-Inch Player Portable E200 Silver,Movies,Movie DVD,"Contoso, Ltd",Eropa,Inggris
12496,6/18/2019,2019,6,Jun,8,2489000,19912000,19000000,Sosial Media,SV Car Video TFT7 M7002 Brown,TV and Video,Car Video,Southridge Video,Eropa,Inggris
12592,12/25/2019,2019,12,Dec,10,4800000,48000000,3570000,Sosial Media,Contoso Home Theater System 4.1 Channel M1420 White,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Inggris
13013,7/23/2019,2019,7,Jul,12,152000,1824000,1416000,Sosial Media,Contoso DVD 55DVD Storage Binder M56 Silver,Movies,Movie DVD,"Contoso, Ltd",Eropa,Inggris
13217,7/14/2019,2019,7,Jul,12,5148000,61776000,17952000,Sosial Media,Contoso Home Theater System 5.1 Channel M1500 White,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Inggris
13294,11/16/2019,2019,11,Nov,10,3800000,38000000,13660000,Sosial Media,The Phone Company PDA Wifi 4.7-inch L290 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
13615,10/15/2019,2019,10,Oct,10,5690000,56900000,28120000,Sosial Media,Litware Home Theater System 5.1 Channel M515 Brown,TV and Video,Home Theater System,"Litware, Inc.",Eropa,Inggris
14027,10/9/2019,2019,10,Oct,10,6990000,69900000,31370000,Sosial Media,Proseware Laptop15 M510 White,Computers,Laptops,"Proseware, Inc.",Eropa,Inggris
14051,11/5/2019,2019,11,Nov,10,2080000,20800000,3000000,Sosial Media,The Phone Company Smart phones 160x160 M26 Gold,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
14062,6/20/2019,2019,6,Jun,8,2262000,18096000,7912000,Sosial Media,SV DVD 15-Inch Player Portable L200 White,Movies,Movie DVD,Southridge Video,Eropa,Inggris
14168,7/1/2019,2019,7,Jul,8,1976000,15808000,9152000,Sosial Media,Contoso DVD 14-Inch Player Portable L100 Silver,Movies,Movie DVD,"Contoso, Ltd",Eropa,Inggris
14353,6/14/2019,2019,6,Jun,8,1403000,11224000,8240000,Sosial Media,A. Datum Consumer Digital Camera M300 Orange,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
14362,8/3/2019,2019,8,Aug,12,4806000,57672000,56868000,Sosial Media,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
14379,11/25/2019,2019,11,Nov,100,1499000,149900000,68800000,Sosial Media,Contoso Rubberized Skin BlackBerry E100 Black,Cell phones,Cell phones Accessories,"Contoso, Ltd",Eropa,Inggris
14456,12/31/2019,2019,12,Dec,9,3187000,28683000,12510000,Sosial Media,"Contoso SLR Camera 35"" M358 Pink",Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Inggris
14558,9/23/2019,2019,9,Sep,6,300000,1800000,1728000,Sosial Media,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Eropa,Inggris
14922,11/29/2019,2019,11,Nov,5,345000,1725000,1165000,Sosial Media,Adventure Works CRT19 E10 White,Computers,Monitors,Adventure Works,Eropa,Inggris
15024,10/1/2019,2019,10,Oct,10,139000,1390000,1260000,Sosial Media,Contoso DVD 58 DVD Storage Binder M55 Black,Movies,Movie DVD,"Contoso, Ltd",Eropa,Inggris
15050,10/20/2019,2019,10,Oct,10,5880000,58800000,30410000,Sosial Media,"A. Datum SLR Camera 35"" X358 Gold",Cameras,Digital SLR Cameras,A. Datum Corporation,Eropa,Inggris
15054,11/24/2019,2019,11,Nov,30,11070000,332100000,120690000,Sosial Media,Adventure Works Desktop PC1.80 ED180 Silver,Computers,Desktops,Adventure Works,Eropa,Inggris
15168,11/20/2019,2019,11,Nov,10,2900000,29000000,26250000,Sosial Media,A. Datum Super-zoom Digital Camera X300 Green,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
15181,11/2/2019,2019,11,Nov,5,48000,240000,170000,Sosial Media,Contoso Power Inverter - DC to AC power inverter E900 Black,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
15331,8/30/2019,2019,8,Aug,6,1596000,9576000,3606000,Sosial Media,SV Car Video TFT6.2W E6280 Brown,TV and Video,Car Video,Southridge Video,Eropa,Inggris
15343,6/6/2019,2019,6,Jun,4,101000,404000,332000,Sosial Media,Contoso Digital Camera/Camcorder USB Cable E324 Purple,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Eropa,Inggris
15579,9/1/2019,2019,9,Sep,12,4668000,56016000,47076000,Sosial Media,The Phone Company PDA Handheld 4.7 inch L650 White,Cell phones,Smart phones & PDAs ,The Phone Company,Eropa,Inggris
15692,11/28/2019,2019,11,Nov,5,68000,340000,170000,Sosial Media,Contoso Education Supplies Bundle E200 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
15922,11/28/2019,2019,11,Nov,10,4990000,49900000,1220000,Sosial Media,WWI Projector 480p DLP12 Black,Computers,Projectors & Screens,Wide World Importers,Eropa,Inggris
15944,10/28/2019,2019,10,Oct,5,545000,2725000,480000,Sosial Media,Contoso Screen 80in E080 Silver,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Inggris
16110,7/27/2019,2019,7,Jul,12,1934000,23208000,12960000,Sosial Media,Proseware Office Jet All-in-One Printer M500 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
16366,8/18/2019,2019,8,Aug,12,2176000,26112000,13020000,Sosial Media,A. Datum Consumer Digital Camera M300 Green,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
1009,1/27/2021,2021,1,Jan,10,1340000,13400000,11490000,Sosial Media,Contoso 8GB MP3 Player new model M820 Black,Audio,MP4&MP3,"Contoso, Ltd",Asia,Armenia
16729,7/16/2019,2019,7,Jul,4,627000,2508000,1644000,Sosial Media,A. Datum Ultra Compact Digital Camera M190 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
16804,10/28/2019,2019,10,Oct,10,3830000,38300000,1340000,Sosial Media,Proseware Laptop12 M210 Black,Computers,Laptops,"Proseware, Inc.",Eropa,Inggris
16897,8/30/2019,2019,8,Aug,12,166000,1992000,264000,Sosial Media,SV DVD 58 DVD Storage Binder M55 Red,Movies,Movie DVD,Southridge Video,Eropa,Inggris
17127,11/29/2019,2019,11,Nov,10,2930000,29300000,27670000,Sosial Media,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,Cell phones,Touch Screen Phones ,The Phone Company,Eropa,Inggris
17193,6/30/2019,2019,6,Jun,12,2640000,31680000,10704000,Sosial Media,WWI Desktop PC1.60 E1600 White,Computers,Desktops,Wide World Importers,Eropa,Inggris
17509,8/1/2019,2019,8,Aug,12,211000,2532000,288000,Sosial Media,SV DVD 48 DVD Storage Binder M50 Silver,Movies,Movie DVD,Southridge Video,Eropa,Inggris
17715,6/17/2019,2019,6,Jun,80,1985000,158800000,68080000,Sosial Media,Cigarette Lighter Adapter for Contoso Phones E110 Black,Cell phones,Cell phones Accessories,"Contoso, Ltd",Eropa,Inggris
17720,7/5/2019,2019,7,Jul,12,4008000,48096000,36696000,Sosial Media,Fabrikam SLR Camera M147 Grey,Cameras,Digital SLR Cameras,"Fabrikam, Inc.",Eropa,Inggris
17805,9/15/2019,2019,9,Sep,6,1080000,6480000,2076000,Sosial Media,Fabrikam Social Videographer 1'' 25mm E400 Grey,Cameras,Camcorders,"Fabrikam, Inc.",Eropa,Inggris
17859,11/10/2019,2019,11,Nov,10,5000000,50000000,5660000,Sosial Media,SV Car Video LCD7W M7080 Black,TV and Video,Car Video,Southridge Video,Eropa,Inggris
17948,10/4/2019,2019,10,Oct,5,1350000,6750000,190000,Sosial Media,Litware Home Theater System 2.1 Channel E211 Silver,TV and Video,Home Theater System,"Litware, Inc.",Eropa,Inggris
17953,6/7/2019,2019,6,Jun,8,160000,1280000,264000,Sosial Media,Contoso Car power adapter M90 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
17970,6/9/2019,2019,6,Jun,4,445000,1780000,1776000,Sosial Media,Contoso Screen 85in E085 Silver,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Inggris
18118,6/10/2019,2019,6,Jun,12,3186000,38232000,12948000,Sosial Media,Adventure Works Desktop PC1.60 ED160 Brown,Computers,Desktops,Adventure Works,Eropa,Inggris
18311,6/5/2019,2019,6,Jun,8,2146000,17168000,15352000,Sosial Media,Contoso DVD 15-Inch Player Portable L200 Silver,Movies,Movie DVD,"Contoso, Ltd",Eropa,Inggris
18320,12/19/2019,2019,12,Dec,10,790000,7900000,5800000,Sosial Media,SV 4GB Laptop Memory M65 Yellow,Computers,Computers Accessories,Southridge Video,Eropa,Inggris
18341,10/24/2019,2019,10,Oct,5,250000,1250000,320000,Sosial Media,Contoso Carrying Case E312 Blue,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Eropa,Inggris
18469,11/6/2019,2019,11,Nov,10,3500000,35000000,27880000,Sosial Media,"Adventure Works 20"" LCD HDTV M120 White",TV and Video,Televisions,Adventure Works,Eropa,Inggris
18475,6/17/2019,2019,6,Jun,8,2192000,17536000,7168000,Sosial Media,A. Datum Consumer Digital Camera E100 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
18668,6/13/2019,2019,6,Jun,8,312000,2496000,1712000,Sosial Media,Contoso Private Automatic Branch Exchange M65 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
19124,9/26/2019,2019,9,Sep,12,468000,5616000,2748000,Sosial Media,Contoso Private Automatic Branch Exchange M65 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
19315,6/21/2019,2019,6,Jun,8,2704000,21632000,2824000,Sosial Media,"A. Datum SLR Camera 35"" M358 Silver",Cameras,Digital SLR Cameras,A. Datum Corporation,Eropa,Inggris
19529,10/13/2019,2019,10,Oct,5,850000,4250000,2275000,Sosial Media,"Adventure Works 20"" CRT TV E15 Black",TV and Video,Televisions,Adventure Works,Eropa,Inggris
19586,12/26/2019,2019,12,Dec,10,9990000,99900000,48390000,Sosial Media,Proseware Projector 720p DLP56 White,Computers,Projectors & Screens,"Proseware, Inc.",Eropa,Inggris
20097,11/5/2019,2019,11,Nov,10,3430000,34300000,3700000,Sosial Media,Contoso SLR Camera M145 Blue,Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Inggris
20215,8/5/2019,2019,8,Aug,6,527000,3162000,2874000,Sosial Media,Proseware Laser Fax Printer E100 Grey,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
20227,10/26/2019,2019,10,Oct,10,4800000,48000000,43920000,Sosial Media,Contoso Home Theater System 4.1 Channel M1420 Brown,TV and Video,Home Theater System,"Contoso, Ltd",Eropa,Inggris
20373,12/7/2019,2019,12,Dec,10,239000,2390000,820000,Sosial Media,Contoso Digital camera accessory kit M200 Black,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
20417,9/27/2019,2019,9,Sep,6,468000,2808000,210000,Sosial Media,Contoso Genuine Leather Grip Belt E322 Silver,Cameras,Cameras & Camcorders Accessories,"Contoso, Ltd",Eropa,Inggris
20724,6/9/2019,2019,6,Jun,4,371000,1484000,1328000,Sosial Media,Proseware Screen 80in E1010 Silver,Computers,Projectors & Screens,"Proseware, Inc.",Eropa,Inggris
1160,2/17/2020,2020,2,Feb,10,2993000,29930000,5986000,Website,Contoso 8GB Clock & Radio MP3 Player X850 Silver,Audio,MP4&MP3,"Contoso, Ltd",Asia,Cina
21020,7/4/2019,2019,7,Jul,6,395000,2370000,1668000,Sosial Media,Adventure Works CRT19 E10 White,Computers,Monitors,Adventure Works,Eropa,Inggris
21115,8/29/2019,2019,8,Aug,6,469000,2814000,2334000,Sosial Media,Proseware Fax Machine E100 White,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
21713,10/28/2019,2019,10,Oct,5,150000,750000,500000,Sosial Media,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
21758,7/12/2019,2019,7,Jul,6,447000,2682000,2526000,Sosial Media,Proseware Ink Jet Fax Machine E100 Black,Computers,"Printers, Scanners & Fax","Proseware, Inc.",Eropa,Inggris
21864,10/11/2019,2019,10,Oct,10,2310000,23100000,22880000,Sosial Media,A. Datum Full Frame Digital Camera X300 Pink,Cameras,Digital Cameras,A. Datum Corporation,Eropa,Inggris
22273,8/7/2019,2019,8,Aug,6,77000,462000,270000,Sosial Media,Contoso Dual Handset Cordless Phone System  E20 Black,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
22323,10/24/2019,2019,10,Oct,5,65000,325000,95000,Sosial Media,Contoso Rechargeable Battery E100 Grey,Computers,Computers Accessories,"Contoso, Ltd",Eropa,Inggris
689,7/27/2020,2020,7,Jul,12,3563000,42756000,9048000,Sosial Media,Contoso SLR Camera M143 Grey,Cameras,Digital SLR Cameras,"Contoso, Ltd",Eropa,Inggris
7020,9/14/2020,2020,9,Sep,12,372000,4464000,1956000,Sosial Media,Contoso Integrated Business Phone L08 White,Cell phones,Home & Office Phones,"Contoso, Ltd",Eropa,Inggris
6995,4/13/2020,2020,4,Apr,4,760000,3040000,2468000,Sosial Media,Contoso Screen 100in E010 Black,Computers,Projectors & Screens,"Contoso, Ltd",Eropa,Inggris
7019,1/22/2020,2020,1,Jan,9,6291000,56619000,22617000,Sosial Media,Proseware Projector 720p LCD56 White,Computers,Projectors & Screens,"Proseware, Inc.",Eropa,Inggris
